"","nomem_encr","Extraversion","Agreeableness","Conscientiousness","Emotional_stab","Openness","Self_esteem"
"3482",852407,3.8,4.3,4.2,3.8,3.1,5.77
"3483",852410,2.7,2.5,4.1,4.6,3.5,6.85
"3484",852416,3,4.4,3.6,4.3,4.5,6.62
"3485",852423,3,2.6,4.3,3.5,3.2,5.23
"3486",852429,4.1,3.7,4.1,4.1,3.8,6.38
"3487",852435,2.9,3.5,4,3.4,2.9,5.08
"3488",852438,3.7,4.4,4.2,4.1,3.6,6.31
"3489",852441,3.6,3,4.2,3.9,3.1,6.23
"3490",852465,4,4,3.8,3.6,3.8,6
"3491",852499,4,4.7,3,2.6,3.9,4.69
"3492",852505,3.5,4.1,4.4,3.2,5,6.23
"3493",852523,4.7,4.1,4.6,4.6,4.3,6.62
"3494",852532,3,3.4,3.7,3.4,3.7,5
"3495",852545,3.3,3.2,3.4,4.7,4,4.69
"3496",852569,2.7,3.8,3.8,3.3,3.6,5
"3497",852572,3.8,4.7,3.8,3.6,4,5.77
"3498",852575,2.2,3.4,3.6,3.5,3.6,4.69
"3499",852584,4.3,3.9,3.1,3.7,3.4,5.92
"3500",852603,1.6,3.6,2.9,2.7,3.2,4
"3501",852621,3,3.4,3.2,3.3,4,5.69
"3502",852624,2.4,4.5,4.5,3.6,4,6.38
"3503",852639,3.9,3.9,3.7,4.4,3.9,6.31
"3504",852645,3.6,4,3.7,4.1,3.8,5.92
"3505",852658,3.7,3.9,3.6,3.4,3.9,3.92
"3506",852688,2.2,3.6,3.4,3.8,3.5,5.23
"3507",852709,3.3,3.2,3.5,3.1,2.9,6.08
"3508",852740,2.8,3.7,2.8,3.5,2.8,5.92
"3509",852752,3.2,4.1,4,3,3.1,5.85
"3510",852767,3.7,4.2,4.2,4.2,3.5,5.92
"3511",852792,3.3,4.1,3.5,3.4,3.4,5.38
"3512",852798,3.6,4.6,4.8,2.7,4.4,6.38
"3513",852801,3.1,4,4.1,4,3.3,5.85
"3514",852810,4.3,4.1,3.8,4.4,3.4,6.38
"3515",852819,3.2,4.1,3.4,3.4,3.1,5.62
"3516",852844,3.9,3.7,3,4,3.6,5.15
"3517",852883,3.3,4,3.8,3.1,3.2,4.46
"3518",852886,3.1,4.1,4.1,4.1,4.1,6.54
"3519",852920,2.1,3.5,3,2.6,2.8,3.62
"3520",852935,4,4,4.3,4,3.8,6.23
"3521",852954,3.8,4.2,4.3,4.3,4,6.54
"3522",852957,4,3.9,2.9,3.5,3.4,6.38
"3523",852981,3.5,4.7,4,3.1,3.8,5.69
"3524",853039,3.8,4,4.1,3.6,3.7,5.77
"3525",853048,2.7,3.5,3.4,3.7,2.9,6.15
"3526",853057,4.2,4.5,4.7,3.9,4.4,6.85
"3527",853063,3.1,4.1,3.2,2.3,3.5,4.46
"3528",853073,3,3.6,4.5,4.7,2.8,5.92
"3529",853088,2.9,3.6,3.3,2,3.3,3.38
"3530",853091,2.6,3.2,2.7,3.4,1.8,4.69
"3531",853115,3.3,3.8,3,3.9,3,6.15
"3532",853140,2.5,3.8,3.6,1.9,3.4,2.85
"3533",853149,3.7,4.1,2.3,1.8,1.9,5.23
"3534",853186,3.7,4.3,3.6,4,2.8,6.08
"3535",853195,3.1,3.7,4.3,3.2,3,4.31
"3536",853207,1.6,3.9,3.6,3.5,3.5,5.85
"3537",853219,4.3,4.5,4.1,3.9,3.6,7
"3538",853222,2.7,2.3,4.2,3.9,3.4,7
"3539",853225,3.6,4.1,3.5,2.1,3.7,4.08
"3540",853268,2.7,4.5,4.1,3.8,4,6.08
"3541",853271,1.8,3.4,3,3.9,3,5.46
"3542",853277,2.7,4,3.3,3,2.6,4.54
"3543",853292,3.9,4.7,4.1,2.5,4.4,2.77
"3544",853320,2.6,3.7,2.6,3.8,3,4.54
"3545",853338,2.9,4.3,3.5,4.1,3.7,5.62
"3546",853347,2.1,4,3.7,4.6,3.8,6.54
"3547",853378,3.4,3.6,4,3.6,3.7,5.54
"3548",853381,3.4,3.6,3.6,2.7,3.7,3.92
"3549",853384,4.6,4.6,4,4.3,3.8,6
"3550",853396,2.8,4,3.5,4,3.5,5.85
"3551",853424,4.4,4.2,4,4.8,3.7,6.92
"3552",853433,2.6,4.8,3.7,3,3.2,6.15
"3553",853460,1.9,3.8,3.2,3.5,4,5.54
"3554",853482,3.4,3.8,4.2,4.4,3.5,5.69
"3555",853491,4.1,4,4.2,4.2,3.7,6.92
"3556",853500,3.2,3.4,4.2,2.6,3.4,4.31
"3557",853512,2.7,3.7,3.1,1.3,2.7,2.46
"3558",853521,3.4,3.5,3.3,4.3,3.3,5.15
"3559",853527,3.6,3.9,4.2,4.1,3.6,6.38
"3560",853530,3.5,3.6,4.2,4.5,4,6.69
"3561",853549,2,3.8,3.6,2.9,3,5.62
"3562",853564,4.3,3.5,3.3,3.8,3.2,5.92
"3563",853567,2.8,3,3.5,2.3,3.8,4.46
"3564",853570,3.4,4.5,3.7,3.1,4,6.23
"3565",853652,3.8,3.8,4.9,3.9,3.9,6.69
"3566",853668,3.2,3.9,3.4,4.6,2.9,6.62
"3567",853674,2.6,3.6,3.8,4.2,3.6,6
"3568",853677,3.9,3.4,3.9,3.4,3.9,6.31
"3569",853695,2.6,4.5,3.3,3.9,3.8,5.46
"3570",853701,2.6,3,2.6,2.8,3.4,4.08
"3571",853723,2.7,3.6,3.2,3,3.3,3.54
"3572",853729,3.8,3.6,3.5,4.3,3.5,6.54
"3573",853732,3.4,3.8,3.7,3.6,3.5,6.38
"3574",853741,4.1,4,4.3,4.4,4,6.62
"3575",853753,3.8,4.2,3.9,2.9,3.5,6
"3576",853756,3.2,3.4,4.4,3.9,3.6,6.31
"3577",853759,3,3.9,3.5,1.9,3.6,3.69
"3578",853771,2.7,3.4,4.3,3.8,3.3,6.38
"3579",853781,4.7,4,3.7,3.7,3.6,5.38
"3580",853784,3.7,3.8,4,4.5,4,6.08
"3581",853814,3.7,4.6,3.8,2.8,4.2,5.38
"3582",853887,3.9,4.4,4.2,4.6,3.8,6.23
"3583",853930,2.3,3.8,3,3.9,3,3.77
"3584",853936,2.9,3.3,3.3,2.5,3.3,4.38
"3585",853939,2.9,3.7,3.7,4,3,5.46
"3586",853945,2.1,3.6,3.8,3,3.3,4.92
"3587",853964,2.8,4.1,3.5,2.2,3.4,3.69
"3588",853991,3.2,3.9,4.2,2.3,3,4.92
"3589",854019,4,4.4,2.8,3.8,3.6,6.38
"3590",854034,2.3,3,3.6,2.8,2.6,3.92
"3591",854037,4,3.6,3.6,4.1,3.1,6.08
"3592",854049,2.9,4.2,3.2,2.5,3.7,4.69
"3593",854058,3.4,3.4,3.9,3.2,2.8,6
"3594",854077,3.2,3.9,3.7,3.6,3.4,5.92
"3595",854083,2.6,3.6,4,3.1,3.2,5.38
"3596",854086,3.9,4.3,3,2.6,3.2,4.62
"3597",854101,2.3,4.1,3.8,3.5,4.3,5.31
"3598",854113,1.8,3.7,4.2,4.7,2.6,5.69
"3599",854119,3.3,3.7,4.1,4.2,3.9,6.31
"3600",854156,3,4.7,4.1,2.8,3.9,5.85
"3601",854171,3.6,4.9,3.8,1.9,3.4,4.85
"3602",854177,2.9,3.7,3.6,2.8,3.4,4
"3603",854180,4,3.9,4.1,2.9,4.1,6.38
"3604",854196,3,2.7,3.7,4.2,2.6,5.31
"3605",854208,1.5,3.1,3.7,3.8,2.9,5.31
"3606",854223,3.4,3.9,2.9,4.2,2.9,5.69
"3607",854263,3.2,4,4.7,4,3.4,6.38
"3608",854281,3.3,3.2,3.9,3.2,3.6,5.69
"3609",854284,3.7,3.8,3.3,3.3,3.5,5.08
"3610",854306,2.8,3.8,3.1,3.1,3.2,4.46
"3611",854312,3.6,3.6,4,3.8,3.4,5.15
"3612",854351,2.3,4.4,3.4,3.5,3.8,3.54
"3613",854354,3.4,3.7,4,3.1,3.6,5.69
"3614",854370,4.1,4.3,3.8,4.2,3.7,6.54
"3615",854385,2.3,4.7,3.6,2.8,3.5,3.23
"3616",854391,2.6,3.3,3.5,3.7,3.8,5.46
"3617",854400,2.6,3.7,3.8,2.2,2.7,3.31
"3618",854415,3,3.9,4,4.3,3.3,5.62
"3619",854418,2.8,3.1,4.2,4.6,3.1,6.08
"3620",854428,3.4,3.8,4.1,3.9,3.4,6
"3621",854431,2.7,3.8,4,3.1,3.9,4.77
"3622",854443,2.4,2.9,4.1,4.9,3.2,5.54
"3623",854455,3,3.6,3.7,2.7,3.2,5.46
"3624",854495,4,4.2,4.5,2.8,3.5,5.85
"3625",854501,2.9,3.4,4,3.7,3.6,6
"3626",854504,2.7,4.2,3.1,2.3,4,3.46
"3627",854513,2.5,2.9,2.9,2.9,2.5,3
"3628",854537,2.6,4.4,3.7,2.4,3.8,6
"3629",854547,3.3,4.8,4.5,3.6,3.5,6.38
"3630",854562,3.4,3.4,3.7,3,3.4,5.38
"3631",854565,4.2,4.8,3.5,4.6,4,5.77
"3632",854602,3.3,4.4,4.1,3.1,3.1,4.23
"3633",854614,3,4.1,3.7,2.7,3.2,4.46
"3634",854623,2.6,3.4,3.2,2.2,2.4,4.23
"3635",854632,1.8,2.9,3.6,3.9,2.7,5.23
"3636",854647,3.5,3.8,3.9,4.2,2.9,5.77
"3637",854650,3.5,3.8,3.6,4.1,3.8,6.38
"3638",854708,3.1,3.5,3.9,4.2,3.6,5.38
"3639",854742,4,4.1,3.1,2.2,3.1,5.46
"3640",854760,3.4,4.4,4.4,4.6,4.1,6.31
"3641",854766,3.8,3.8,4.3,4.5,3.5,5.92
"3642",854776,3.8,4.2,3.6,3.6,3.3,6.15
"3643",854806,3,3.4,3,3,2.8,4.54
"3644",854812,3.9,3.6,3.7,3.2,3.3,6.38
"3645",854833,4,4.2,4.1,3.7,3.1,6.85
"3646",854846,3.2,3.9,4.1,4.2,3.8,6.69
"3647",854849,3.1,3,2.1,3.3,4.3,3.92
"3648",854870,3.8,4.4,4.5,2.8,4,6.38
"3649",854895,2,3.2,3.9,3.1,3.5,5.62
"3650",854919,4.2,4.5,4.3,3.9,3.9,4.92
"3651",854922,3.8,3.6,4.2,4.5,3.8,6.15
"3652",854937,3.6,3.5,4.5,4,3.6,7
"3653",854956,3.3,3.1,3.4,2.6,3,4.23
"3654",854968,2.7,4,3.9,4.6,4,6.92
"3655",854986,3,3.1,3.1,2.9,3.1,4
"3656",855001,2.5,2.6,1.3,2.5,2.8,2.54
"3657",855004,3.2,4.1,3.7,3.9,4.1,5.38
"3658",855010,3.1,4.2,4.1,2.7,3.2,6.38
"3659",855035,3.6,3.9,3.6,3.2,3,6.15
"3660",855050,3.6,3.9,3.7,3,3.7,4.85
"3661",855065,3.2,4.2,3.3,3,4.6,5.46
"3662",855090,3.3,4.1,3.9,3.8,3.2,6.54
"3663",855120,3.2,3.5,3,3.6,2.7,5.46
"3664",855136,3.8,3.7,3.9,3.7,3.7,5.77
"3665",855169,3.6,4.6,3.4,1.8,4.2,4
"3666",855178,2.3,3.3,3.9,3.6,4.3,6.15
"3667",855184,3.7,3.9,4.3,4.2,3.3,6
"3668",855194,2.3,2.8,4.6,1.6,2.8,4.85
"3669",855200,1.7,3.1,3.2,1.8,3.3,3.77
"3670",855203,3.8,4.1,4.5,4.1,3.5,6.38
"3671",855206,3.5,3.7,3.1,2.3,3.5,5.15
"3672",855239,2,3.6,3.6,2.5,3.2,3.85
"3673",855249,2.7,2.8,3.1,2.9,2.9,4.69
"3674",855279,3.3,4.4,4.3,3.2,4.3,5.23
"3675",855297,2.8,3.6,3.7,3.6,3.4,5.38
"3676",855313,2.5,3.7,4,3.4,3.6,5.85
"3677",855319,2.3,4.5,4.2,2.2,3.5,4.62
"3678",855364,3.9,4,4,4.7,3.4,6.23
"3679",855386,3.2,3.5,2.9,4,3.5,6
"3680",855407,3.1,4,3.8,3,3,5.85
"3681",855419,3,4.7,3.9,3.4,3.2,4.69
"3682",855422,2.4,3.2,3.1,3.5,3.4,5.46
"3683",855426,3.9,4.8,4.2,2.6,3.3,6.08
"3684",855429,2.8,4.4,3.2,4,3.1,5.31
"3685",855435,2.9,3.2,3.3,3.6,3.6,4.62
"3686",855465,2.7,3.5,4,4,3.3,6
"3687",855468,2.7,3.5,3.8,2.3,2.9,4.08
"3688",855477,2.9,3.1,3.6,3.9,2.9,5.77
"3689",855484,4.4,3.6,4.2,4.5,3.3,5.85
"3690",855496,1.8,2.9,3.2,3.8,2.2,3.85
"3691",855502,2.5,3.9,4.2,4.4,3.7,6.38
"3692",855508,2.3,3.5,4.3,4.1,4.2,5.38
"3693",855517,3.5,4.1,4.2,3.7,4,6.54
"3694",855548,3.2,3.5,3.5,3.9,3.3,5.62
"3695",855566,3.7,4.8,3.2,2.9,2.9,6
"3696",855584,4,4.2,3.7,3.4,3.2,5.62
"3697",855609,1.4,2.8,2.5,2.2,3.8,3.92
"3698",855627,3.6,3.9,4,4.4,3.5,6.38
"3699",855630,3.3,4.3,3.5,2.1,4,4.85
"3700",855657,2.6,2.3,2.9,3.8,2.4,5.77
"3701",855679,2.8,3.3,3.4,3.4,3.4,5.54
"3702",855682,4.3,4.4,3.5,3.1,4,6
"3703",855691,4,4.3,3.3,3.3,3.1,5.23
"3704",855706,4.7,3.6,4.1,3.8,3.8,6.85
"3705",855728,2.8,3.9,3.8,2.4,2.9,2.77
"3706",855746,3,3.6,3.5,3.6,3.1,5.38
"3707",855752,3.7,3.9,3.5,2.9,4,5.62
"3708",855789,4,4.4,4.6,4.5,4.3,6.23
"3709",855810,3.4,3.7,3.9,4.5,3.6,6.23
"3710",855813,4,4.5,4.4,3.8,3.8,5.23
"3711",855828,2.8,3.1,3.5,3.8,3.3,5
"3712",855838,3.4,2.9,3.4,3.1,3.2,4.15
"3713",855844,4.6,4.4,3.2,4,3.6,6.23
"3714",855853,3.8,4.2,4,3.2,3.2,5.23
"3715",855856,3.1,3.1,2.8,3,3.8,5.31
"3716",855859,3.7,3.9,3.9,3.3,3.7,5.31
"3717",855868,3.6,3.6,4.4,2,4.4,5.38
"3718",855877,3.9,3.4,3.4,3.9,3.5,6.23
"3719",855886,5,4.7,4.4,4.3,4.8,6.92
"3720",855899,2.6,3.6,3,4,3.3,6.38
"3721",855902,4.7,3.3,3.7,4.2,3.7,6.31
"3722",855917,3.8,4.3,3.9,4.3,3.7,6.23
"3723",855926,2.5,3.8,4.6,3.9,3.9,6.46
"3724",855929,3.6,4.4,3.7,4,3.7,7
"3725",855963,2.8,4.3,4.8,4.1,4.2,6.31
"3726",855981,2.9,3.9,4,4.1,3.1,6.38
"3727",855984,3.4,4.2,4.5,2.4,3.5,5.85
"3728",855987,1,4.2,4.2,2.2,3.4,2.85
"3729",855999,3.3,3.4,3,3.6,3.7,5.62
"3730",856005,3.1,3.6,4.1,3.4,3.3,5.38
"3731",856011,2.1,3.2,3.2,2.7,2.4,4.31
"3732",856018,3.1,4.1,3,2.4,3.6,5.46
"3733",856027,NA,NA,NA,NA,NA,NA
"3734",856054,2.2,4,2.7,1.7,4.4,2.08
"3735",856060,1.5,3.5,3.5,2.5,3.5,NA
"3736",856079,3.9,4.2,3.6,2.3,4.3,5.92
"3737",856088,3.4,4.4,3.9,3,4.3,6.38
"3738",856094,NA,NA,NA,NA,NA,NA
"3739",856097,2.8,4,4.1,3,3.6,5.85
"3740",856106,3.3,3.9,2.7,3.1,3.6,4.69
"3741",856109,2.8,3.9,4,3.8,3.2,7
"3742",856130,4.3,3.9,3.7,3.2,3.5,4
"3743",856134,2.7,3.6,3.7,3,3,6.38
"3744",856164,2.4,3.2,3.3,3,2.4,4.54
"3745",856195,3.4,4.6,3.2,4.8,4.2,6.85
"3746",856210,2.9,3.6,4.1,3.4,3.2,4.46
"3747",856216,3.6,4.1,3.3,1.8,2.6,3.38
"3748",856219,3.2,3.7,4,2.9,3.6,5.77
"3749",856225,2.5,3.2,3.6,3.8,3.3,5.31
"3750",856231,3.5,4.6,2.3,2.6,4.4,4.92
"3751",856237,3.6,3.8,4.6,4.6,3.2,6.46
"3752",856271,2.2,3.8,4.1,2.5,3.2,3.77
"3753",856301,3.3,4,4.1,4.2,4.1,6.62
"3754",856307,3.6,3.8,2.6,3.4,3.6,NA
"3755",856323,3.4,4.3,4.3,4,3.1,6.08
"3756",856326,3.5,3.7,3.5,3,3.6,5.92
"3757",856329,2.3,3.2,3.5,2.6,3.2,4.23
"3758",856372,3.4,4.5,3.1,4.9,3.8,6.54
"3759",856375,3.5,3.6,3.5,4,2.7,5.85
"3760",856387,3.3,4.7,3.1,3.9,3,5.15
"3761",856414,3,3.5,3.5,3.2,3.2,4.23
"3762",856427,3.1,3.3,3.3,2.4,3.3,3.77
"3763",856439,4,4.1,3.8,2.3,3.3,3.85
"3764",856448,2.4,4.2,4.6,4,4.1,5.77
"3765",856454,3.9,4.1,3.7,3.7,3.5,5.08
"3766",856457,3.4,4,3.5,4.2,3.5,6.54
"3767",856466,2.3,3.8,3.8,3.1,2.6,5.85
"3768",856491,1.8,3,3.8,2.5,2.6,4.92
"3769",856509,2.1,3.6,4.3,3,3.3,3.92
"3770",856539,4.3,4.4,4.2,4.7,3.3,6.08
"3771",856542,3,3,3.9,3.1,2.9,6.31
"3772",856585,2.7,3.9,3,1.5,4.8,5.15
"3773",856594,3.3,4,4.6,4.3,3.4,6.92
"3774",856604,3.2,3.3,3.4,3,3.1,5.38
"3775",856619,2.3,3.1,3.7,4.1,4.5,5.77
"3776",856646,1.5,2.3,3.2,3,3,6.77
"3777",856655,2.9,4.7,4,3.9,4.1,5.46
"3778",856665,1.9,2.4,3.7,3.7,4.1,5.92
"3779",856674,4.2,4,4.1,3.3,3.6,6.08
"3780",856680,2.3,3.8,3.4,3.3,3.3,5.62
"3781",856695,3.4,2.9,2.8,2.9,3.5,3.92
"3782",856698,3.4,3.9,4.1,4.5,3.2,6
"3783",856704,4.2,4.2,4.4,3.9,3.7,6
"3784",856719,3.6,3.9,3.5,3.7,3.4,4
"3785",856726,3.2,3.3,3.2,3.3,3.4,5.38
"3786",856732,2.6,3.5,4.1,2.4,4.2,5.46
"3787",856753,2.9,3.7,3.8,4.1,2.3,5.23
"3788",856759,2.4,3.4,3.7,3.6,3.5,5.15
"3789",856768,3.6,4,3.9,3.7,3.5,5.69
"3790",856774,3,3.5,3.3,3.5,3.5,6.08
"3791",856787,2.9,3.2,4.8,3.2,3.7,5.77
"3792",856817,3.8,3.8,4.7,4.4,4.1,6.23
"3793",856854,4,3.9,4.2,4,3.6,6.54
"3794",856909,3.8,4,4,3.5,3.6,4.69
"3795",856915,3.6,3.7,2.9,3.3,3.6,5.23
"3796",856942,2.6,3.7,3.5,4,2.7,5.92
"3797",856951,2.5,4.4,3.3,3.6,4,4.54
"3798",856979,3.2,4.3,4.7,4.7,3.5,6.85
"3799",857028,2.4,3.6,4.1,3.5,3,5
"3800",857037,3.1,3.7,3.7,3.4,2.8,5.77
"3801",857049,3.6,4,3.7,2.2,2.5,4.38
"3802",857058,3.6,3.6,3.5,3.7,3.8,6.08
"3803",857073,2.1,3,2.8,2.6,2.7,3.23
"3804",857080,3,3,3,3,3,4
"3805",857086,2.7,3.6,3.9,3.8,3,6
"3806",857098,2.9,4.2,2.8,3.8,3.9,5.77
"3807",857101,3.1,4,3.5,3.8,3.4,5.46
"3808",857110,3.4,3.4,3.8,2.5,3.7,4.85
"3809",857122,3.8,3.9,3.4,3.8,3.2,5.85
"3810",857131,2.5,2.5,3.8,3,3.9,5.15
"3811",857141,4.4,4.2,4.3,4.1,3.4,6.31
"3812",857162,2.9,3.7,3.8,3.9,3.3,6.23
"3813",857174,2.8,3.8,4.2,3.1,3.4,6
"3814",857202,2.3,3.9,4,3.4,4,5.15
"3815",857220,4.8,4.6,2.7,2.5,3.4,3.23
"3816",857229,3.7,3.4,4,4.2,3.9,6.15
"3817",857244,2.9,3.9,3.2,4,2.9,6.23
"3818",857247,3.4,3.8,4.1,3.7,3.3,6
"3819",857260,3.7,4.1,3.2,2.4,2.8,5.54
"3820",857272,3.2,4.2,3.8,2.8,3.2,3.92
"3821",857284,2.8,4.3,3.6,2.8,3.4,6.38
"3822",857321,1.7,3.8,4,3.2,3.6,6
"3823",857324,3.7,3.8,3.4,3.6,4.2,5.92
"3824",857345,4.7,4.7,4.5,5,4.3,7
"3825",857357,4.1,4.8,4.4,3.6,3.1,5.62
"3826",857388,2.5,4.2,3.7,2.4,2.7,2.46
"3827",857415,3.3,3.3,4.2,3.8,3.3,6
"3828",857424,2.7,2.5,3.3,4,3.9,5.31
"3829",857431,3.2,4.2,4.4,2.9,4,6.15
"3830",857434,3.5,3.8,3.9,3.8,3.4,5.46
"3831",857470,3.1,3.9,4.5,4.3,3,6.31
"3832",857482,2.8,2.8,4.4,3.8,4.1,5.15
"3833",857492,3.3,3.7,4.1,3.7,3.3,6.54
"3834",857501,2.5,4.5,4.7,2.6,4.1,4.15
"3835",857507,3.6,4.1,4.3,4.4,3.2,6.46
"3836",857528,4.5,4,3,3,3.4,3.46
"3837",857534,2.6,2.8,4,4.4,3.4,7
"3838",857540,3.5,4.5,4.7,4.3,3.5,6.08
"3839",857553,3.1,4,2.7,2.4,4.4,4.38
"3840",857568,2.5,3.4,3.6,3.8,2.9,5.08
"3841",857571,3.2,4.6,4.6,4.5,3.3,6.77
"3842",857574,3.5,4.2,4,2.8,3.8,6.85
"3843",857583,3.5,3.1,2.3,1.7,4,3.54
"3844",857623,3.4,3.8,3.4,3.3,3,5.38
"3845",857641,3.9,4,3.4,3.1,3.7,5
"3846",857659,3.4,2.9,3.8,3.6,3.9,6.08
"3847",857672,2.5,3.8,2.8,3.2,3.5,5.08
"3848",857684,2.2,3.7,4,3.7,3.4,6.31
"3849",857696,3.6,4.6,4.5,4.1,3.7,6.38
"3850",857708,3.5,4,4.4,4,3,5.54
"3851",857727,3.5,4.4,4.1,3.8,3.1,4.62
"3852",857757,2.4,3.7,3.1,2.1,3.5,2.46
"3853",857769,3.4,4,4,3.5,3.7,5.08
"3854",857775,3.7,4.2,3.7,4.4,3.8,6.31
"3855",857821,3.7,4,3.5,4.5,3.4,6.77
"3856",857843,3.3,3.8,3.2,3.9,3.7,4.92
"3857",857849,3.4,3.4,2.9,3,3.4,4.62
"3858",857855,3,3,3,3,3,4
"3859",857867,4.3,4.1,4.2,3.5,3.6,6.69
"3860",857876,2.6,2.8,2.4,3.2,1.7,5.62
"3861",857891,3.2,3.5,3.6,3.6,3.4,5.08
"3862",857894,3,2.9,3.2,3.8,3.2,4.23
"3863",857937,3.3,4,3.7,3.8,3.4,6.69
"3864",857946,3.1,4.2,3.7,4.3,4.1,6.38
"3865",857971,2.8,3.1,3.5,3.6,3.8,6
"3866",857974,4.1,4.1,3.2,2.6,3.9,4.31
"3867",857977,3.2,3.2,3.5,3.8,2.9,6.54
"3868",857989,3.1,4,4.3,3.9,3.9,6.15
"3869",858029,3.8,4.8,4.2,2.6,4.1,5.85
"3870",858044,2.9,3.8,3.7,3.7,3.1,5
"3871",858071,2.6,3,3.1,3.5,2.7,4.08
"3872",858087,2.1,3.6,4.7,3,4.2,3.77
"3873",858099,2.5,3.8,4.3,2.6,4.1,5.62
"3874",858108,3.3,3.8,3.3,3.9,3.3,5.77
"3875",858114,2.5,3.7,4.3,3.7,3.1,5.69
"3876",858157,2.6,4.4,4.1,4.6,4.2,4.77
"3877",858172,2.9,3.3,3.5,3.5,3.7,7
"3878",858203,2.3,3.9,4.2,3.7,3.2,4.54
"3879",858227,2.6,3.7,3.5,3.5,3.2,4.77
"3880",858233,3.7,4.8,4.1,3.3,3.5,6.54
"3881",858251,3.6,4.3,3.9,3.1,3.4,4.54
"3882",858255,2.6,4,4.2,2.3,3.5,5.38
"3883",858264,3,4.5,4.3,2.6,3.7,3.31
"3884",858276,2.5,3.6,4.2,2.7,3.2,4.46
"3885",858279,3.4,4.3,3.1,3.5,3.9,6
"3886",858297,3,3,4.7,4.8,3.4,6.15
"3887",858312,2.9,4.5,4,2.7,4,5.46
"3888",858325,2.6,3.5,3.3,2.4,2.8,4
"3889",858340,3.1,3.9,3.6,2.5,2.1,5.15
"3890",858346,3,4.1,3.5,3.9,3.4,5.69
"3891",858370,3.7,4.7,3.6,3.4,3.4,5.92
"3892",858404,2.5,3.1,4.1,3,3.5,4.08
"3893",858410,2.6,3.6,3.2,3.6,3,5.31
"3894",858425,3,2.6,3.4,2.8,2.9,4.15
"3895",858462,1.9,2.3,3.5,2.7,4.2,5.38
"3896",858505,3.4,3.8,3.7,2.1,3,5.08
"3897",858523,3.2,3.4,4.3,4.1,2.6,5.92
"3898",858547,3.8,4.5,4.1,3.9,3.9,6.62
"3899",858563,3.5,3.9,3.5,3.6,4.4,5.38
"3900",858572,2.4,3.8,3.8,3,3,5.08
"3901",858587,3.4,3.6,3.6,3.3,3.4,5.62
"3902",858615,2,3.1,3.7,5,4.2,6.38
"3903",858642,4.1,2.2,3,4.3,3.9,7
"3904",858645,4,4.5,4.6,2.2,3.8,4.23
"3905",858666,2.9,3.9,3.5,3.8,3.6,5.92
"3906",858673,3,3,3.3,2.8,2.8,3.46
"3907",858691,3.4,4,3.9,4.1,4,6
"3908",858712,4.3,4,3.2,4.8,3.6,6.31
"3909",858731,4.7,4.1,3.1,3.2,4.2,5.31
"3910",858737,3,4.2,4.1,2.6,4,6.31
"3911",858746,3.3,3.9,4.1,4.4,3.7,5.62
"3912",858749,3.1,3.6,3.1,3.8,2.6,5.38
"3913",858767,3,3.9,3.8,3.8,3.2,5.62
"3914",858776,2,2.9,3.5,3.5,3,5.46
"3915",858798,2.6,3.3,3.5,2.9,3.5,6.62
"3916",858801,1.6,4.1,4.2,4,3.3,5.92
"3917",858807,3.7,4.4,4,3,3.5,3.31
"3918",858813,2.5,3.9,3.5,3.6,2.3,5.23
"3919",858816,3.2,4.1,4.2,3.9,4.3,5.92
"3920",858847,4.3,4,3.2,4.2,3.3,6.54
"3921",858874,3,3.9,4.2,3.6,3.3,5.38
"3922",858895,2.5,3.4,2.4,3.1,3.2,3.85
"3923",858911,4.4,3.9,3.4,3,3.1,5.31
"3924",858914,4.1,4.4,3,3.5,4.3,5.15
"3925",858947,3.6,3.5,3.4,2.3,3.5,6.23
"3926",858953,2.4,3.5,3.4,2.8,3.4,4
"3927",858959,4,3.8,3.4,3.3,3.7,6
"3928",858990,3.7,4.3,3.5,3.3,2.9,6.23
"3929",859014,3.9,4.3,4.3,3.9,3.7,6.92
"3930",859039,2.6,3.3,3.7,3.5,3,4.85
"3931",859048,2.3,3.8,3.7,3.1,3.2,4
"3932",859078,3.1,3.9,2.6,2.5,3.1,3.08
"3933",859112,3.2,4.7,4.1,4,4,6.54
"3934",859127,3,4.2,4.5,3.1,3.2,6.31
"3935",859130,2.6,3.7,4.3,4.4,3.9,6.23
"3936",859146,3.3,3.7,3.8,3.4,3.7,6.46
"3937",859219,3.5,4.1,4.2,3.4,3.3,5.23
"3938",859237,4.1,3.5,3.7,3.6,3.8,6.85
"3939",859240,2.8,3.8,3.5,2.9,3,5.15
"3940",859259,2.1,3.5,3.5,2.7,2.6,4.62
"3941",859295,3,3.9,3.9,3.5,2.9,5.85
"3942",859298,4.4,3.5,2.7,4.5,3.7,6.77
"3943",859317,3.5,3.7,4,3.9,3.9,6.38
"3944",859347,4,4.2,3.1,3.4,3.9,4.62
"3945",859371,3.2,4.3,3.8,2.3,3.5,3.46
"3946",859381,3,3.7,4.3,4.9,4.1,6.85
"3947",859393,2.1,3.6,3.1,4.7,3.2,6
"3948",859420,2.9,3.6,3.8,3.9,3.3,5.92
"3949",859445,4.8,4.3,3.4,3.5,3.9,5.15
"3950",859494,2.5,3.7,3.8,4.1,3.6,5.77
"3951",859503,3.2,3.7,3.9,2.7,3,4.77
"3952",859515,3.8,3.6,3.4,3.8,3.8,5.92
